,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115
32,690727748.032309,701571895.4047394,898657227.8276528,907854578.8578987,1485909626.1592808,1031436305.6173179,1010738659.1621383,746577685.1399173,1903526061.1617162,1588304055.1806324,1218736552.6530087,976740092.0571989,1410406350.3288422,1296090663.8066175,1222946209.4424043,980941791.0361525,1073732317.1697631,644241792.5970297,959941525.9910389,1269135414.354043,714207826.2992104,924605550.4199588,1979273307.0359101,823312635.8566039,819751705.7069684,1131188157.657071,1357234077.787969,903319094.9913528,1740945735.048905,1137058783.8247566,779911727.4494842,1099979649.0923858,0.0,606841080.6701051,1236725805.2194793,1086086276.215547,720131666.0711066,1061955580.0010293,817225038.4250034,1730422031.773935,1164580295.3899062,874891379.0208527,1485447389.1307704,568176824.0200883,1561123826.7611382,1327038720.653501,1034856810.9797181,606697983.916234,850108221.6603212,828138075.946535,2910040166.5459914,832089652.8525667,1215551259.2890904,809712721.4851775,2644920260.266204,696570314.2994543,1431776178.8927577,790552504.4575322,748878248.173129,660075619.7033026,1120018392.3720694,1790107687.6193297,1442408085.9799945,1032874344.5948371,1263360241.77848,761232315.8906729,2108712348.6391604,1133889376.8872385,1468064481.1466644,1037646996.1962901,964472458.9255383,972177162.2408913,879288518.8227141,887611673.3404623,730894425.6938221,920395834.9711717,1040048914.2057525,905982183.8428347,676168701.2519146,1258355052.5162468,825742865.0576018,881178460.1755992,794606733.4268062,808322637.8753136,636823929.2410787,764277724.3838884,1420848183.9851108,1878089647.9052296,680795731.6249443,847485234.9310781,1243529835.446802,793438441.4287565,933006009.5376984,783511278.9442203,890908155.6503168,984970402.8480465,1613417987.9459121,1018574487.098702,1777849381.7890356,2127731874.629537,1228450691.8742824,788983304.1574783,1143480331.425001,830650938.4202472,905213584.807597,1331330579.2876022,818234316.3517636,735551207.2184039,872009094.1672595,1507514427.0565565,1566515164.0570827,993363008.9920232,2060275688.9870887,1728713450.0424175,1159539944.1809752,723724312.1093417
33,247266025.55213806,145466099.60159776,744841147.4928124,908868548.4773724,1321141770.7728727,1042523583.1399653,1164143525.6512268,412115941.88460374,1935065555.2938416,1344351864.068528,1093978770.5459242,896464990.3655646,1457542325.8138182,1453636471.2607186,1146035868.0959728,1059326899.1133579,1061906681.8441358,294541061.9271773,412898395.52766997,1493394020.5468307,442470124.6697802,1147407589.6316934,2115236020.2693503,427414205.81535834,661782771.4289428,1054450914.2475727,1649206824.6901228,785687140.3656088,1840264217.650455,1043590445.1530967,397815981.8267959,1116550749.3204277,606841080.6701051,0.0,1034147421.6004115,1420094383.162163,645844789.660469,1044272167.0333633,636668266.1674709,1854131235.5322065,1469068409.9013078,947235715.5018861,1299717019.0766258,287931377.4951392,1430650048.0240054,1440987960.3974977,1163327829.768554,399142985.9938608,777220051.8827094,756711825.8765815,3395689970.219498,299047194.3535611,1187872156.1203282,415675028.02895164,3046788703.0028124,365300703.53348786,1745401532.533927,475059481.0857043,632608275.39937,368761216.36192983,1579484946.343981,1666504533.8369598,1470802431.2580352,804632666.6905333,1310011887.7094185,532458660.1713301,2007394065.9269705,860773167.2444592,1898964705.274758,569029901.9233328,745554970.0021709,739567571.2342921,611611940.3553494,639960228.4206479,462668245.55561626,573154112.8234717,724087427.4458361,386129249.82513636,510372592.17731464,1104851793.744676,627512146.352105,908968677.6531317,533983666.6818031,618984573.2586604,436728056.5912479,441842599.806644,1739788780.2774932,1721127660.2063248,499086356.5899495,1117563362.2211452,1256704230.8291273,350817986.19457823,660032143.3401611,512888113.6085587,673800709.1626854,1256830285.1945095,1426834094.065493,445528608.0877281,1745553906.916208,2173096897.378312,1013833780.3892828,512504305.2796909,727574545.8579855,265232592.69583273,916948454.1027361,1105422095.6480105,311173936.0981993,503357915.3674642,835816593.916196,1473489309.8122785,2024115765.0827756,418317851.1924828,2006725521.7285962,1592002862.3615298,851194080.5501494,469785106.89641154
34,850155303.7230988,975637730.6195465,822846179.9036644,1009734581.1586578,623535119.665789,649395415.7254345,671667524.283607,856943358.8674777,1409514768.790014,979777606.3303679,342730709.7835271,494649280.9408092,903972728.7174447,1247765761.3595052,454763705.80383503,730100710.902809,555120408.21369,662572554.021991,1035406352.0290278,967232996.2050618,801111091.8289001,746310115.8796546,1565503519.0276585,854684677.3696713,699393218.2449558,565167402.5563272,908338282.0771931,950021849.6710867,1196347197.1799743,489197881.6029788,815400900.4313629,515174437.3462856,1236725805.2194793,1034147421.6004115,0.0,1224307806.3200343,815664052.0893831,841989966.1348592,575770297.3360295,1313225859.8572798,830423183.528619,687454536.4303753,652947047.0289298,719881218.3455646,788126884.9752676,661631037.7090447,703333017.0411717,905146271.3183533,658251326.624485,827303433.0536436,2657816823.378153,937119646.1272584,659823957.6000047,871795368.7403035,2572800376.569401,769788115.2539042,1060817926.0902336,811491865.3428117,622865749.0067239,753312978.922379,1255135452.2981622,1254588819.0212893,700249616.39718,409802634.8846162,652071656.4317137,699451329.8671519,1416194976.229635,359533163.8045258,1277413515.8667836,957501062.3066834,469198292.75772846,464296304.7869316,634077488.2314879,541102267.1681374,798296608.9805696,763381167.9436662,658158303.6412544,1083431363.741263,696199536.9534572,332351161.812771,685757619.8815536,768609332.1726748,582138216.1410573,550584522.3392137,717759367.323378,1004060695.0233654,1328767139.988585,1271249856.3768885,754300352.4478374,1003606840.7833297,1176189764.385135,815489472.1183765,551012617.4159299,693449005.3238426,525733498.6414795,986931034.905066,1128649145.233339,1259266405.4967911,1222174955.1577504,1519881443.8317683,275031999.5289405,710371898.2235794,671826312.2540706,887286190.775713,671747229.6752346,409473996.0862942,937240623.4641861,735430661.3417639,480847771.57240283,654159916.3236902,1290386908.8553238,1094951658.0706477,1552671472.9825697,1064052364.0055953,698007069.270785,811351682.9362789
35,1475585921.9894805,1505792256.5331507,1183824155.2072666,722387162.6039047,1071168572.838635,933755383.462274,626354704.4679201,1303731052.5062425,1081490234.5710857,1710209104.3967257,1033872697.3837445,889820045.4085362,561662022.3186183,1138126719.3561788,1107008166.3960755,636501288.1604904,913763146.9449648,1400815467.7984786,1673952211.2590978,407168843.632891,1174371258.3721068,1070481615.7099957,1122185988.4375587,1390131169.2184155,1066072238.1158898,1163283926.693081,593039405.1064886,797355474.2218046,846437841.2687602,1010607325.4847162,1391640031.169092,938932128.5306761,1086086276.215547,1420094383.162163,1224307806.3200343,0.0,928312676.4402825,719830422.18128,978528668.477822,1093556520.9199638,544396810.1749438,598952729.8839086,1235941969.7231638,1269376098.120126,947967291.567796,827916084.9768103,572588115.7747686,1287926988.721966,836986226.3871304,728877304.5515486,2390313853.0733004,1627896321.1403184,1205051032.1690867,1387280971.2114773,1873071014.1090353,1207709845.0436914,848665360.2628769,1288190005.8774555,977111815.9092219,1153374644.3932128,857225777.5146244,1680190024.1905394,829781683.9545085,1417645992.078351,733558891.6220316,997547936.0826048,1129718673.3850744,1216231775.0461423,678798352.9878005,1566217491.9711292,940920537.293847,1025732490.1228156,1220702516.8669782,1204253757.152631,1165641667.7832093,1403498745.3884778,1636374524.536805,1679062830.7569592,978137772.8489624,1147091588.0518653,832693925.4837089,614120266.2014867,1318638547.6176364,1128508198.0343492,1034832940.091717,1314538941.6411164,378605816.8817923,1178274037.7465081,1097402690.6314604,378730326.63341147,801557451.4162225,1526762240.4370253,1101285183.9247358,1026933638.3276433,1176659153.6170805,492846637.4428276,1324666893.4138784,1815771379.1962192,1229028903.4203289,1192680338.6902244,1312229584.987831,1122131380.277009,1666195131.8066723,1597180998.2810857,779641298.4435152,1375810204.4337828,1595372679.5416393,1043036332.9970512,1079348396.646461,1057351168.9712613,719777073.4014724,1751406094.5986001,1207252778.8660676,1133619781.4271696,1663450487.2864172,1079284828.682234
36,676319105.438819,708555128.7104344,525116927.7960367,523550740.5431887,910039049.4958265,504537585.0381689,778700369.9047345,540487889.0381988,1448432224.2882466,985548245.5917042,773730361.665907,613467880.031905,1047382531.2530049,900566147.3182032,802776012.9673359,725702649.5540802,596695733.3749995,592942957.4837599,977486520.13752,973256835.1910266,468568584.2965462,706569027.9934114,1642916487.761076,659536706.7519641,361696386.285643,495222885.08514565,1207428511.4891677,661029934.8827751,1281664261.4435463,762382435.7885522,625685121.0672492,792535885.8980404,720131666.0711066,645844789.660469,815664052.0893831,928312676.4402825,0.0,577091333.5322753,310749205.92838997,1504503195.0704882,947039528.7267568,562979242.731489,1019880896.5161102,458819050.37094355,959474785.8313074,938360507.1502856,809336954.6791748,499471817.06315666,258618157.67925656,344521469.50909704,2905784093.0699844,826484717.4936018,760083592.6837972,608827356.6675053,2576193972.4774895,500163579.222252,1275229493.5046368,558411845.3824948,436495936.4070354,447033994.9404221,1013728044.37145,1285436748.8927584,1012613265.6414665,722399333.8120228,811458318.993986,424146043.2052268,1487647598.0119057,694331337.1414067,1491845263.230743,744142709.2283885,394913420.42232627,491903188.6696975,554421936.6516565,436065732.0417251,431074569.8471465,772480848.5400091,921030015.8651638,901377058.0171977,358234657.3583949,905850075.8574499,461607329.49850935,408492029.3143572,601697616.4500186,474614490.88269156,344758203.4099501,541014942.7321801,1247760989.2501678,1224744022.6630304,388979118.795968,657682372.996312,779574476.7137637,814020482.5054762,499735901.5957944,374895952.5821709,454900096.3384521,765267447.9766265,883776199.9567087,1022703576.1505243,1198636806.068635,1603743687.1075497,738378626.556234,416466036.60447425,902126978.1068559,843960707.6575108,568001746.2316915,891790583.9836519,790654047.9191469,426495811.62492067,521917125.903992,955000359.5736419,1552616511.2279842,1012011671.701626,1592936856.1106958,1189522284.174199,888448186.1089402,465225953.59399676
37,1135563024.4087083,1091102883.3026683,810683963.7106202,518744155.6408564,881070316.5648003,486196515.3235845,458231656.9794666,973649586.9588224,1110870135.3750992,1139040585.1006305,700434700.4579468,475067186.6043346,654616225.1130922,893628067.2334374,694077062.6990038,553105912.9817845,581725958.6550921,1003311680.3473638,1265736363.764076,673256256.0816617,897483734.9561095,759449896.2760193,1468060536.1343956,1100734434.6695974,619646057.6166359,754254125.6479483,1012709956.658202,590939634.5404292,976899172.409622,474280720.52385324,1099494100.0074177,616054230.6924362,1061955580.0010293,1044272167.0333633,841989966.1348592,719830422.18128,577091333.5322753,0.0,619684032.2016388,1309740486.573739,737474103.7972578,348372642.8929222,1022966945.0006196,925723970.9263146,928528378.2590272,753464407.3481714,542471425.9919817,860126169.1683793,481114440.21115696,440586426.99352765,2653556234.9241905,1213964835.6400437,576569706.6785492,1063212084.2485715,2426134444.0861874,931578810.7539295,1025189247.5565075,1026649691.8698347,643295560.694776,910029325.852065,911262523.6397161,1469082930.1728973,725016976.124589,1033482846.9373776,512223609.5459421,675351909.8685486,1292734342.652254,760423965.1278467,1054752941.4350176,1082131654.7881896,527904808.08100945,658859693.1078168,881675154.3348056,783256859.4713501,868070759.1137354,908045181.6091213,1139397178.7308495,1297771324.4577625,715181449.6691186,822529544.1214874,609715392.4532377,284368116.5438026,947056361.2243377,837377215.7750399,801483279.8563546,874611590.4889852,884750390.4717098,942803549.6951182,845027763.4416599,366800988.2780834,709152541.0457165,1034362348.6869943,740739851.5737959,777544829.5862416,745364620.9564517,388107843.2495121,738696924.9551281,1408553256.8049893,1004745210.3067342,1466217290.4731274,793720175.9757733,843789495.6767536,1235952058.1653206,1161223901.4260383,466145548.4815472,886151397.4819735,1215418821.9582527,784468687.7253363,577996985.4504747,804717854.15599,1272979203.0112088,1341233922.4861085,1319092282.9478676,965041763.4288985,1167923676.5990853,795241416.808471
38,654461366.154189,707879566.5542701,555355747.2528456,684732866.2053761,906403819.7348166,505678832.67174846,665893715.6131612,430205962.92275876,1553136854.2891846,1019971067.762412,566718569.717865,398473601.4519935,988928306.5721306,969954566.5828266,607919729.070841,602582608.652257,574274367.1067032,584771015.0415806,923485789.5158596,927410298.6750579,393318414.1207378,749343122.0144476,1700609322.8702245,599972335.6387037,223969458.970755,583983038.0747974,1143706020.1353796,739747339.2510806,1281242840.4748876,545012491.1042156,579330480.1913694,563981432.0458316,817225038.4250034,636668266.1674709,575770297.3360295,978528668.477822,310749205.92838997,619684032.2016388,0.0,1470065405.7039063,928842291.2003462,455880490.49261177,973293307.8867874,449084414.9260194,1003004818.7407455,950831996.8145858,645864326.8425162,704616393.6359338,287057859.2680712,451827407.7724366,2945811178.9968586,815192781.7510388,785868199.6879919,591246324.5666918,2675523229.204375,445131532.65446436,1300100502.7801795,426547699.49827105,215731157.7942987,363547885.5369982,1039076929.173902,1315446146.9970453,1044020380.4956886,493012060.2855868,757817701.1596962,279045849.1311787,1572826832.1414676,437167734.20445037,1503654144.3328671,615193195.9066751,163314562.16489798,269645151.0903519,336413365.2402358,250892989.96553805,318114521.4436737,535827918.4354979,779844424.5681338,879686852.7137792,217598775.3667189,693669213.9632348,319697097.50861084,428954850.61159235,374409361.3193247,331190169.3244605,218918659.20486698,505565829.3499271,1202010864.8482425,1279802994.1073885,317995063.36491674,749320530.5114682,855614495.9315434,695709864.5397177,226378115.0615265,225824098.2716008,250215685.74986693,785136585.3314995,936920751.3873434,977562323.5104789,1323941724.1266677,1736598451.9474435,608864015.3311945,354314211.19781613,723773628.0024822,812279409.1218686,379800178.82948637,706047226.0973856,779902288.431052,272629686.34728986,369066841.62259996,913726943.7363793,1498116337.7683334,937839438.5173261,1651904973.5325797,1209842013.947392,748606609.2417383,393828914.14289683
39,1990515167.7306092,1989754921.0575233,1874715063.0484304,1204226483.2877038,781598013.1113966,1413779909.5147297,1060035356.7072664,1839256820.6496913,596875021.8551528,938256012.6762716,1162840212.2835147,1256065055.2260194,1077595722.543286,1745742616.6345794,1150543362.3249204,1066399812.6713741,1207935394.572427,1697775426.9243066,2304694826.6824765,1007422586.5194385,1776646866.3972416,1370390437.2890716,336991147.003169,2041908427.0865614,1564384355.7600682,1426154201.28163,668165054.8411316,862413229.8846825,1072095734.2560937,1297025269.6430192,2000484906.8369286,1213618025.0209785,1730422031.773935,1854131235.5322065,1313225859.8572798,1093556520.9199638,1504503195.0704882,1309740486.573739,1470065405.7039063,0.0,995645922.9084457,1024613465.7211456,788512013.7219019,1481590848.0183325,721125719.8542216,944118361.0488764,1038091420.1920434,1882932390.2808833,1369273970.871816,1152783680.1974802,2386700412.485145,2205183404.093928,1210707116.3861005,2020001673.3416665,1302943797.7653563,1659829969.9430177,863767272.8889517,1969767530.6415176,1391105391.0583994,1685866154.727363,1482370080.83023,1961601137.1833382,877555286.0645592,1572869503.1832418,1043649019.2744821,1572414230.1772385,509371228.65798545,1597572022.221483,1122797001.1361628,2045701611.2055109,1331194715.3355951,1364213786.7928994,1788507637.5344458,1622451656.113136,1797368261.240399,1962730047.8873966,1871116177.2264054,2362308525.6409783,1493396797.9964364,1098798882.869376,1282203587.8435066,1155402685.7833474,1760220729.8175807,1520530154.5061753,1573441534.3192265,1876160549.9049969,1096266557.2311168,556108588.6069627,1680555891.3559916,1041788255.7005172,1456759165.7452273,1938226846.0375874,1640776703.1625066,1605725947.880669,1631002785.3112285,1090877087.9065046,897532616.9936665,2524018021.2603073,707730347.6479717,575938215.2789485,1246060408.9490407,1614572909.5265863,1899105846.240241,2071485912.5962727,1164436344.7215893,1494107488.70363,2204434167.4728622,1633289211.7124202,1461619260.379029,1358355073.9643362,955455395.2176785,2373501929.763156,615048972.4187406,442370424.284657,1892558276.1392524,1648479396.053457
40,1527379848.6051977,1545215014.6268268,1109987981.9962156,785519576.5596343,641594236.3315114,600331321.7097685,430869380.401526,1245154377.1909344,1037353809.264768,1239691756.6639178,646394702.6828249,681170955.6525421,530605721.0733217,849736715.9804324,636376252.8370138,503022500.4571201,531325551.2251227,1400483150.8069463,1767750030.2463474,312209747.9330853,1285492637.8883667,689972870.1307108,1056801319.7675782,1492899355.6412625,1022355792.5395544,677877284.2095798,435036921.3862637,930326660.6993282,678640534.2709765,708868099.4126217,1439220751.752681,579456667.5066406,1164580295.3899062,1469068409.9013078,830423183.528619,544396810.1749438,947039528.7267568,737474103.7972578,928842291.2003462,995645922.9084457,0.0,642431402.3513596,769482073.4401793,1271046748.3572736,648597224.978772,334453563.8733713,435470211.6970875,1295620372.5357137,817332886.8546158,848485405.9336535,2094876402.1078918,1652130332.0021257,842607864.0668899,1456397064.5059175,1940216421.67319,1208968731.441359,559123735.7245849,1307169049.107216,875579008.5564697,1180541821.2166054,651929074.9852616,1332047870.4069161,488785417.11848,1016633177.742891,452461819.0745333,1109449190.2057943,1044546037.334504,975711310.5225284,668507163.6597046,1353061059.9057133,878527454.4266773,761543689.505863,1192220826.9501307,1003307566.9773905,1213330213.7077048,1374012354.1683173,1326395540.7280848,1744088250.0086243,990441015.2867978,679733669.3046077,950229230.191858,678085860.2235371,1150882749.4112432,1150439864.5083451,1088821848.3138008,1322073244.2031705,605103803.4378445,960543935.3413332,1174429740.0639186,536931334.3866451,824885133.6417407,1503928767.2715309,1039006059.0742363,1113765506.3275626,1050853298.3995255,516484102.2408428,1162104132.8034308,1855678186.9773881,937030235.4703035,1049672015.0862418,940620790.8149067,1223679278.3571105,1273098227.1243916,1618947435.2094772,593199408.7712768,1008781820.5048206,1630172637.975127,1068652352.3102372,847795104.6460347,664422668.3277105,645989836.6581192,1738406129.211199,1157471738.815064,963072342.7344198,1289900871.2698796,1225628575.7527518
41,987087335.3261311,1040004405.0358591,801672698.6217433,511487295.2897856,746112228.9513843,479205239.9353382,295963555.38720244,791629231.693138,1121820999.783,953274946.4406779,525137496.4823256,326801333.9990991,611852414.8711094,907936297.6757383,576691810.6023927,261941895.77553052,453940785.4984607,917388920.5423328,1216636031.5252464,589383329.5266201,740251230.862657,828388987.9856297,1262390631.99982,945053461.584353,521817131.1342333,774429565.4341667,805386061.1831247,495456283.2774451,935031156.2750894,489692606.3156534,957284607.717429,481969959.623953,874891379.0208527,947235715.5018861,687454536.4303753,598952729.8839086,562979242.731489,348372642.8929222,455880490.49261177,1024613465.7211456,642431402.3513596,0.0,777437074.8719854,779313900.8919375,775734189.105711,621325822.0646144,291313798.6963891,938418020.2210135,413480179.8241369,365086307.36439985,2617018372.7918215,1137330782.980359,779579349.2469573,947747577.2783577,2187846302.030688,778169995.930484,1031291010.4701309,823505926.4894991,396651835.4504236,707206996.3747419,934069553.0775932,1474593980.5562558,711739492.9928774,849500640.0632861,440075444.45748144,565097735.3338239,1115703864.5200655,702787381.4775568,1119790585.2601879,1025599980.0609419,397029703.5641292,491896699.27714455,674685584.2417859,660687086.2646053,694265168.9954716,869942401.3446015,1159893017.617507,1211196633.0283625,489087554.7805278,585005203.0209049,381035735.77426714,211097980.08057517,769300471.1536208,614698184.8066382,591744816.2509146,810342391.7754092,863563481.5327773,872825470.1714038,668178634.8767099,357884768.8985614,651168871.3611639,1012432134.593833,579646672.649052,567428163.4973233,638273172.1975466,449671269.1066903,625413333.1012359,1307208546.7304847,959080382.7815061,1313392357.9789958,764532799.7402761,682051954.7512386,1123285285.392816,1123458662.601416,295051204.88010377,873520398.5130783,1118492972.4730275,568383700.8637019,547269275.8727714,736991367.0881045,1141154773.9938812,1251988700.4629838,1183934375.8384142,765570103.9336295,1114103572.9777071,657744563.767586
42,1307215470.9818656,1391589927.6846502,1260463230.7095797,968535975.0298301,181292836.9171529,869892470.2010449,674582476.8673309,1255443210.7789767,913223954.38689,648668778.9747139,532883405.64854205,697323233.7877901,886939924.4684247,1364640724.3134062,587982080.3702592,624483480.3395073,572923294.7214565,1112098792.2832563,1669839103.6994958,977124673.689918,1296226773.4406643,1010826393.2063634,1034597508.8586761,1480789821.8127036,1107979912.0941358,793774821.2145705,769713635.9069153,682763228.79322,1214086386.7829423,800617705.7683762,1409806527.50023,790122881.1992854,1485447389.1307704,1299717019.0766258,652947047.0289298,1235941969.7231638,1019880896.5161102,1022966945.0006196,973293307.8867874,788512013.7219019,769482073.4401793,777437074.8719854,0.0,1004863512.8848941,387781626.89387834,503708579.2105568,682310701.8438138,1322154240.3859112,920600403.7014426,830276470.9109229,2557264529.392288,1530563848.4625223,752465943.447364,1441064492.138047,1978035573.0773287,1184260048.8516862,806450237.4703434,1338623114.281974,921750815.4831653,1196089345.3806577,1382800920.5513341,1452396009.1544006,521059545.84885013,973712056.1665242,659991765.4537988,1171942749.6319876,894398672.6135325,983825765.3793727,1272741968.0594964,1428604200.3740623,884577987.4265622,798652375.5820903,1207590492.9790533,1080868806.2753854,1248608107.0773106,1370220294.495184,1285534492.5385098,1633035561.6436353,1032961743.3882982,413505750.9185422,860604309.4541947,868796949.7046843,1148499106.3857262,973333415.2458652,1119140509.47581,1380189113.6289449,1346901185.4243839,769553001.6063879,1204910084.3963594,1033567123.8501582,1152958318.9094403,1341849190.8922389,1112456244.4288387,1153729574.4803612,1130280104.933869,1114228083.1563005,777682618.6185755,1810160762.3224769,764492531.6414183,1034165739.3439244,644449000.860054,1159050536.5489564,1272365564.8557596,1421015078.9099886,779726682.9853069,935666642.838348,1525747059.1179295,1117032624.8175414,893753347.824934,755847398.9244622,1252102788.436796,1691222966.7667143,1017332349.7018663,549627019.6204056,1260355830.362333,1219771285.5318992
43,326471620.0988487,324498416.7630825,654439606.361648,763220876.030224,988923292.0573343,885114961.9330271,960399128.7789563,531658588.84831136,1567535740.3251858,1039681536.7091928,777788882.2540953,698224776.1809998,1290951306.434722,1278004109.463177,905116177.258573,880138185.7504824,872225199.3873076,200483048.26882496,571930616.7680439,1309394594.5092552,367900544.1562996,828051369.2743753,1749537910.8141532,491634656.24974257,529070904.2305935,780421585.7777745,1369470247.6369035,591380952.754098,1669560619.6473274,796029580.5298035,417450839.1521578,909155835.7780915,568176824.0200883,287931377.4951392,719881218.3455646,1269376098.120126,458819050.37094355,925723970.9263146,449084414.9260194,1481590848.0183325,1271046748.3572736,779313900.8919375,1004863512.8848941,0.0,1120767707.6142144,1151750807.062669,999906007.4199399,378576548.0130965,578563782.6600833,601933862.607314,3163471124.50583,437962646.14223784,844277865.0168539,460447036.00997233,2730495334.742184,306143098.2856383,1394176792.7589219,467755928.3023584,466157988.54389226,290347553.3901851,1404103838.5205548,1450115899.005881,1127255989.2072895,571961581.199726,1127872520.8050754,433359854.67395777,1687403290.4064057,657102103.221078,1617429311.6544743,737656378.6060678,557649239.3435197,574485015.2683405,474726289.4071917,471145473.5504942,356989369.3397868,586161266.030763,624149943.8822197,514983472.8124627,343938083.04691154,814453897.4017115,494206679.9641769,751066195.1518663,442465338.0957098,394649389.6688383,298357577.5124575,547888514.134615,1606150626.8997605,1341535813.2155013,392273960.2895487,975461148.3283122,1102762458.161496,399513786.76798683,523127113.1981862,390115283.40690005,484909256.3680956,1119433290.1079907,1063133533.0182441,649958781.9251016,1384821592.298818,1866835559.4019563,643622684.179525,374440739.2933491,805841755.2435809,442459895.28303355,767594703.2788357,845542111.3690941,447049852.2306606,405079216.6663351,586218208.650846,1137175651.985364,1780736978.4954133,601699114.3418243,1672873071.1067255,1208573902.004317,747066505.6337276,410420265.1888781
44,1511750773.4329486,1502992225.8603952,1250063330.8004081,831219348.503989,320185711.1227245,813776889.4043882,640710034.7078546,1291038153.1374617,798154927.6280386,835041984.975815,615326915.8187273,744827423.1939307,693222688.3158586,1287758717.0184567,730070509.8609768,677945447.3494831,647013008.941466,1254642409.3470793,1742394691.499938,681564096.7113247,1294644427.6964707,1037279712.6705279,888290091.0271158,1508586991.6933107,1080675951.463826,798910222.4668907,599028118.7474029,681000934.0664742,933136358.1189135,805586725.0394213,1469809440.8294914,863409725.2748288,1561123826.7611382,1430650048.0240054,788126884.9752676,947967291.567796,959474785.8313074,928528378.2590272,1003004818.7407455,721125719.8542216,648597224.978772,775734189.105711,387781626.89387834,1120767707.6142144,0.0,420628272.23105407,652016618.2138234,1291751892.2890644,869588840.6944548,711089442.215604,2481158903.771605,1648246496.3886237,792404419.807177,1482147467.6039667,1872992577.800144,1215561957.7980497,750978048.9386483,1392873296.4452932,986744632.9679065,1209492457.9698834,1228943616.2974813,1312147354.6254203,417074042.67110634,1020451807.9286615,530368424.6704364,1145245577.634429,731606779.2790934,1037781566.2929324,996134327.5375458,1484151588.4191444,911778958.7345794,865347428.3747804,1221544976.9986866,1093658378.6393044,1267791961.398559,1435264079.285629,1348520361.4108229,1765614314.3126407,1082208114.3947875,589315836.6219498,916322951.035085,793107017.9362127,1243230209.628169,1101005501.2522576,1103777262.7220356,1428067234.500793,1042658939.1637521,733691029.4041148,1182851023.2949252,944825882.6914363,985572020.295228,1378264740.2959473,1109883875.440598,1123652740.1205094,1111886157.9255784,976018403.0781751,805077693.0824356,1932958609.8173013,722698470.0649141,852434274.2505562,766338711.8256215,1157087525.67968,1345174495.6365592,1547780015.6009343,816627526.1122383,968318031.2890368,1648839238.218185,1134180713.3773873,905615277.6327397,745182378.0638928,1029459480.0479243,1798673881.8008437,885238931.6928473,452676992.1551113,1396398343.1175687,1207330298.2411518
45,1448700891.4158835,1505821515.055534,1099170735.0006616,699379471.4607978,370294367.1246247,604777655.1889561,466827322.3070989,1265794389.6308036,873932689.8395385,983986776.2922864,508020500.77616906,660759831.2729944,500925780.2012788,947644130.363564,499803087.2638616,476313112.2882824,483515834.30597657,1219920879.538908,1648375754.7852874,515517960.21382093,1297353920.4801478,687595192.5037842,1004558141.9593589,1475775899.6999543,1007613856.4947549,579783250.177324,523396194.77013177,901513917.6264956,744528461.2733797,704120973.6738701,1432060133.8080888,608725625.8054628,1327038720.653501,1440987960.3974977,661631037.7090447,827916084.9768103,938360507.1502856,753464407.3481714,950831996.8145858,944118361.0488764,334453563.8733713,621325822.0646144,503708579.2105568,1151750807.062669,420628272.23105407,0.0,505593836.152489,1197603431.9419312,833143555.9910705,825677434.1312792,2188022354.99656,1547815137.052515,626311478.9583707,1468124577.738915,1948582999.2156167,1219407570.8071246,551826665.6564096,1335222323.8271677,869158538.6192365,1179881197.3198397,929697253.578506,1173433987.5412402,259906833.74039295,933632911.0782098,437493317.2829968,1082825444.6127057,853027630.2497195,945017473.33512,844255638.8178539,1387058432.7262468,891106885.1710923,786028078.3592355,1167992236.315735,1038326177.2551416,1219465182.590799,1368403452.1312962,1231360820.3394718,1665350229.8524673,980609843.9683719,430535673.4132042,916154529.7764038,684164415.9268678,1136694731.253207,1047436509.8921881,1061060048.8728336,1347060082.828698,888591579.8822304,798019030.7594665,1172638212.714317,724037382.0504813,866012954.8983045,1399982461.741198,1049901390.3156611,1085158591.2515805,1073090615.9319338,738743284.1148709,1016445963.2495787,1833757283.744982,714027913.7557871,944999895.2893147,674669312.0181923,1173452294.2105744,1237600878.8001475,1504067078.0370433,630279158.1649872,848533095.6150806,1540878147.117502,1055238498.028183,821803031.5044075,515270122.65881,854000400.5325549,1696060707.3025382,996267596.6416897,712214315.0494223,1278961050.938221,1183394620.886102
